Name,MapDate,DSCI
Northeast,20070731,67
Northeast,20070807,70
Northeast,20070814,55
Northeast,20070821,48
Northeast,20070828,41
Northeast,20070904,56
Northeast,20070911,52
Northeast,20070918,48
Northeast,20070925,67
Northeast,20071002,75
Northeast,20071009,96
Northeast,20071016,82
Northeast,20071023,75
Northeast,20071030,35
Northeast,20071106,37
Northeast,20071113,37
Northeast,20071120,37
Northeast,20071127,35
Northeast,20071204,32
Northeast,20071211,22
Northeast,20071218,14
Northeast,20071225,14
Northeast,20080101,14
Northeast,20080108,15
Northeast,20080115,13
Northeast,20080122,10
Northeast,20080129,10
Northeast,20080205,9
Northeast,20080212,9
Northeast,20080219,8
Northeast,20080226,8
Northeast,20080304,9
Northeast,20080311,5
Northeast,20080318,5
Northeast,20080325,5
Northeast,20080401,6
Northeast,20080408,5
Northeast,20080415,5
Northeast,20080422,4
Northeast,20080429,4
Northeast,20080506,4
Northeast,20080513,2
Northeast,20080520,0
Northeast,20080527,0
Northeast,20080603,0
Northeast,20080610,30
Northeast,20080617,18
Northeast,20080624,15
Northeast,20080701,8
Northeast,20080708,8
Northeast,20080715,6
Northeast,20080722,11
Northeast,20080729,3
Northeast,20080805,3
Northeast,20080812,3
Northeast,20080819,6
Northeast,20080826,16
Northeast,20080902,24
Northeast,20080909,12
Northeast,20080916,11
Northeast,20080923,20
Northeast,20080930,20
Northeast,20081007,20
Northeast,20081014,31
Northeast,20081021,32
Northeast,20081028,23
Northeast,20081104,23
Northeast,20081111,32
Northeast,20081118,30
Northeast,20081125,29
Northeast,20081202,30
Northeast,20081209,30
Northeast,20081216,24
Northeast,20081223,17
Northeast,20081230,16
Northeast,20090106,15
Northeast,20090113,11
Northeast,20090120,11
Northeast,20090127,11
Northeast,20090203,6
Northeast,20090210,8
Northeast,20090217,7
Northeast,20090224,7
Northeast,20090303,9
Northeast,20090310,9
Northeast,20090317,11
Northeast,20090324,41
Northeast,20090331,41
Northeast,20090407,41
Northeast,20090414,40
Northeast,20090421,33
Northeast,20090428,48
Northeast,20090505,28
Northeast,20090512,20
Northeast,20090519,10
Northeast,20090526,13
Northeast,20090602,3
Northeast,20090609,5
Northeast,20090616,3
Northeast,20090623,0
Northeast,20090630,0
Northeast,20090707,0
Northeast,20090714,0
Northeast,20090721,6
Northeast,20090728,4
Northeast,20090804,3
Northeast,20090811,3
Northeast,20090818,3
Northeast,20090825,0
Northeast,20090901,0
Northeast,20090908,0
Northeast,20090915,9
Northeast,20090922,21
Northeast,20090929,16
Northeast,20091006,16
Northeast,20091013,9
Northeast,20091020,6
Northeast,20091027,9
Northeast,20091103,6
Northeast,20091110,6
Northeast,20091117,6
Northeast,20091124,6
Northeast,20091201,6
Northeast,20091208,3
Northeast,20091215,0
Northeast,20091222,0
Northeast,20091229,0
Northeast,20100105,0
Northeast,20100112,0
Northeast,20100119,0
Northeast,20100126,0
Northeast,20100202,0
Northeast,20100209,0
Northeast,20100216,0
Northeast,20100223,0
Northeast,20100302,0
Northeast,20100309,0
Northeast,20100316,0
Northeast,20100323,0
Northeast,20100330,0
Northeast,20100406,10
Northeast,20100413,16
Northeast,20100420,20
Northeast,20100427,24
Northeast,20100504,23
Northeast,20100511,16
Northeast,20100518,12
Northeast,20100525,13
Northeast,20100601,45
Northeast,20100608,12
Northeast,20100615,8
Northeast,20100622,10
Northeast,20100629,26
Northeast,20100706,36
Northeast,20100713,40
Northeast,20100720,39
Northeast,20100727,39
Northeast,20100803,44
Northeast,20100810,46
Northeast,20100817,55
Northeast,20100824,44
Northeast,20100831,52
Northeast,20100907,52
Northeast,20100914,70
Northeast,20100921,75
Northeast,20100928,80
Northeast,20101005,44
Northeast,20101012,43
Northeast,20101019,30
Northeast,20101026,27
Northeast,20101102,28
Northeast,20101109,24
Northeast,20101116,24
Northeast,20101123,25
Northeast,20101130,23
Northeast,20101207,5
Northeast,20101214,4
Northeast,20101221,4
Northeast,20101228,4
Northeast,20110104,4
Northeast,20110111,10
Northeast,20110118,10
Northeast,20110125,20
Northeast,20110201,23
Northeast,20110208,25
Northeast,20110215,27
Northeast,20110222,26
Northeast,20110301,26
Northeast,20110308,4
Northeast,20110315,1
Northeast,20110322,1
Northeast,20110329,1
Northeast,20110405,0
Northeast,20110412,0
Northeast,20110419,0
Northeast,20110426,0
Northeast,20110503,0
Northeast,20110510,0
Northeast,20110517,2
Northeast,20110524,2
Northeast,20110531,3
Northeast,20110607,5
Northeast,20110614,6
Northeast,20110621,6
Northeast,20110628,8
Northeast,20110705,10
Northeast,20110712,11
Northeast,20110719,22
Northeast,20110726,38
Northeast,20110802,63
Northeast,20110809,66
Northeast,20110816,40
Northeast,20110823,34
Northeast,20110830,19
Northeast,20110906,11
Northeast,20110913,3
Northeast,20110920,3
Northeast,20110927,3
Northeast,20111004,1
Northeast,20111011,1
Northeast,20111018,0
Northeast,20111025,0
Northeast,20111101,0
Northeast,20111108,0
Northeast,20111115,0
Northeast,20111122,0
Northeast,20111129,0
Northeast,20111206,0
Northeast,20111213,0
Northeast,20111220,3
Northeast,20111227,3
Northeast,20120103,2
Northeast,20120110,4
Northeast,20120117,19
Northeast,20120124,19
Northeast,20120131,16
Northeast,20120207,17
Northeast,20120214,19
Northeast,20120221,19
Northeast,20120228,19
Northeast,20120306,18
Northeast,20120313,23
Northeast,20120320,46
Northeast,20120327,51
Northeast,20120403,73
Northeast,20120410,101
Northeast,20120417,103
Northeast,20120424,94
Northeast,20120501,89
Northeast,20120508,82
Northeast,20120515,45
Northeast,20120522,33
Northeast,20120529,34
Northeast,20120605,11
Northeast,20120612,12
Northeast,20120619,20
Northeast,20120626,26
Northeast,20120703,36
Northeast,20120710,54
Northeast,20120717,81
Northeast,20120724,81
Northeast,20120731,75
Northeast,20120807,74
Northeast,20120814,71
Northeast,20120821,59
Northeast,20120828,57
Northeast,20120904,52
Northeast,20120911,42
Northeast,20120918,42
Northeast,20120925,27
Northeast,20121002,24
Northeast,20121009,24
Northeast,20121016,22
Northeast,20121023,18
Northeast,20121030,5
Northeast,20121106,5
Northeast,20121113,5
Northeast,20121120,8
Northeast,20121127,12
Northeast,20121204,13
Northeast,20121211,13
Northeast,20121218,13
Northeast,20121225,12
Northeast,20130101,8
Northeast,20130108,8
Northeast,20130115,8
Northeast,20130122,6
Northeast,20130129,6
Northeast,20130205,6
Northeast,20130212,6
Northeast,20130219,6
Northeast,20130226,6
Northeast,20130305,6
Northeast,20130312,6
Northeast,20130319,6
Northeast,20130326,6
Northeast,20130402,18
Northeast,20130409,22
Northeast,20130416,16
Northeast,20130423,19
Northeast,20130430,31
Northeast,20130507,64
Northeast,20130514,46
Northeast,20130521,52
Northeast,20130528,26
Northeast,20130604,24
Northeast,20130611,12
Northeast,20130618,10
Northeast,20130625,10
Northeast,20130702,1
Northeast,20130709,1
Northeast,20130716,0
Northeast,20130723,0
Northeast,20130730,0
Northeast,20130806,0
Northeast,20130813,0
Northeast,20130820,0
Northeast,20130827,2
Northeast,20130903,4
Northeast,20130910,7
Northeast,20130917,10
Northeast,20130924,10
Northeast,20131001,20
Northeast,20131008,20
Northeast,20131015,16
Northeast,20131022,18
Northeast,20131029,25
Northeast,20131105,24
Northeast,20131112,35
Northeast,20131119,43
Northeast,20131126,50
Northeast,20131203,43
Northeast,20131210,40
Northeast,20131217,39
Northeast,20131224,38
Northeast,20131231,37
Northeast,20140107,36
Northeast,20140114,19
Northeast,20140121,11
Northeast,20140128,11
Northeast,20140204,13
Northeast,20140211,12
Northeast,20140218,8
Northeast,20140225,4
Northeast,20140304,4
Northeast,20140311,4
Northeast,20140318,4
Northeast,20140325,4
Northeast,20140401,2
Northeast,20140408,2
Northeast,20140415,2
Northeast,20140422,4
Northeast,20140429,2
Northeast,20140506,9
Northeast,20140513,9
Northeast,20140520,1
Northeast,20140527,1
Northeast,20140603,1
Northeast,20140610,2
Northeast,20140617,1
Northeast,20140624,2
Northeast,20140701,4
Northeast,20140708,4
Northeast,20140715,5
Northeast,20140722,7
Northeast,20140729,5
Northeast,20140805,5
Northeast,20140812,6
Northeast,20140819,4
Northeast,20140826,6
Northeast,20140902,6
Northeast,20140909,10
Northeast,20140916,13
Northeast,20140923,31
Northeast,20140930,37
Northeast,20141007,37
Northeast,20141014,44
Northeast,20141021,38
Northeast,20141028,18
Northeast,20141104,18
Northeast,20141111,18
Northeast,20141118,22
Northeast,20141125,26
Northeast,20141202,23
Northeast,20141209,23
Northeast,20141216,14
Northeast,20141223,14
Northeast,20141230,13
Northeast,20150106,11
Northeast,20150113,11
Northeast,20150120,16
Northeast,20150127,18
Northeast,20150203,18
Northeast,20150210,18
Northeast,20150217,18
Northeast,20150224,17
Northeast,20150303,17
Northeast,20150310,14
Northeast,20150317,16
Northeast,20150324,25
Northeast,20150331,45
Northeast,20150407,46
Northeast,20150414,45
Northeast,20150421,40
Northeast,20150428,40
Northeast,20150505,50
Northeast,20150512,62
Northeast,20150519,86
Northeast,20150526,94
Northeast,20150602,63
Northeast,20150609,58
Northeast,20150616,56
Northeast,20150623,41
Northeast,20150630,25
Northeast,20150707,20
Northeast,20150714,11
Northeast,20150721,11
Northeast,20150728,11
Northeast,20150804,12
Northeast,20150811,19
Northeast,20150818,24
Northeast,20150825,25
Northeast,20150901,30
Northeast,20150908,53
Northeast,20150915,52
Northeast,20150922,63
Northeast,20150929,66
Northeast,20151006,34
Northeast,20151013,32
Northeast,20151020,32
Northeast,20151027,34
Northeast,20151103,30
Northeast,20151110,30
Northeast,20151117,35
Northeast,20151124,35
Northeast,20151201,33
Northeast,20151208,33
Northeast,20151215,44
Northeast,20151222,45
Northeast,20151229,44
Northeast,20160105,41
Northeast,20160112,38
Northeast,20160119,38
Northeast,20160126,29
Northeast,20160202,31
Northeast,20160209,32
Northeast,20160216,31
Northeast,20160223,18
Northeast,20160301,4
Northeast,20160308,4
Northeast,20160315,4
Northeast,20160322,4
Northeast,20160329,6
Northeast,20160405,6
Northeast,20160412,12
Northeast,20160419,27
Northeast,20160426,44
Northeast,20160503,40
Northeast,20160510,33
Northeast,20160517,34
Northeast,20160524,40
Northeast,20160531,40
Northeast,20160607,45
Northeast,20160614,51
Northeast,20160621,69
Northeast,20160628,77
Northeast,20160705,88
Northeast,20160712,91
Northeast,20160719,96
Northeast,20160726,104
Northeast,20160802,97
Northeast,20160809,101
Northeast,20160816,98
Northeast,20160823,95
Northeast,20160830,100
Northeast,20160906,104
Northeast,20160913,125
Northeast,20160920,126
Northeast,20160927,144
Northeast,20161004,133
Northeast,20161011,142
Northeast,20161018,160
Northeast,20161025,144
Northeast,20161101,140
Northeast,20161108,141
Northeast,20161115,159
Northeast,20161122,157
Northeast,20161129,154
Northeast,20161206,153
Northeast,20161213,150
Northeast,20161220,135
Northeast,20161227,131
Northeast,20170103,125
Northeast,20170110,122
Northeast,20170117,118
Northeast,20170124,110
Northeast,20170131,104
Northeast,20170207,103
Northeast,20170214,86
Northeast,20170221,86
Northeast,20170228,81
Northeast,20170307,80
Northeast,20170314,74
Northeast,20170321,50
Northeast,20170328,50
Northeast,20170404,41
Northeast,20170411,31
Northeast,20170418,30
Northeast,20170425,20
Northeast,20170502,14
Northeast,20170509,3
Northeast,20170516,2
Northeast,20170523,2
Northeast,20170530,2
Northeast,20170606,0
Northeast,20170613,1
Northeast,20170620,3
Northeast,20170627,2
Northeast,20170704,3
Northeast,20170711,2
Northeast,20170718,3
Northeast,20170725,7
Northeast,20170801,11
Northeast,20170808,13
Northeast,20170815,16
Northeast,20170822,16
Northeast,20170829,17
Northeast,20170905,17
Northeast,20170912,13
Northeast,20170919,14
Northeast,20170926,26
Northeast,20171003,49
Northeast,20171010,49
Northeast,20171017,56
Northeast,20171024,75
Northeast,20171031,10
Northeast,20171107,9
Northeast,20171114,9
Northeast,20171121,8
Northeast,20171128,8
Northeast,20171205,17
Northeast,20171212,18
Northeast,20171219,25
Northeast,20171226,25
Northeast,20180102,29
Northeast,20180109,32
Northeast,20180116,32
Northeast,20180123,32
Northeast,20180130,32
Northeast,20180206,28
Northeast,20180213,7
Northeast,20180220,6
Northeast,20180227,3
Northeast,20180306,3
Northeast,20180313,3
Northeast,20180320,3
Northeast,20180327,1
Northeast,20180403,1
Northeast,20180410,3
Northeast,20180417,2
Northeast,20180424,2
Northeast,20180501,2
Northeast,20180508,2
Northeast,20180515,1
Northeast,20180522,1
Northeast,20180529,1
Northeast,20180605,7
Northeast,20180612,7
Northeast,20180619,29
Northeast,20180626,36
Northeast,20180703,38
Northeast,20180710,44
Northeast,20180717,54
Northeast,20180724,49
Northeast,20180731,36
Northeast,20180807,32
Northeast,20180814,32
Northeast,20180821,27
Northeast,20180828,27
Northeast,20180904,30
Northeast,20180911,25
Northeast,20180918,25
Northeast,20180925,27
Northeast,20181002,27
Northeast,20181009,27
Northeast,20181016,21
Northeast,20181023,19
Northeast,20181030,14
Northeast,20181106,10
Northeast,20181113,5
Northeast,20181120,5
Northeast,20181127,4
Northeast,20181204,4
Northeast,20181211,4
Northeast,20181218,4
Northeast,20181225,4
Northeast,20190101,3
Northeast,20190108,1
Northeast,20190115,1
Northeast,20190122,0
Northeast,20190129,0
Northeast,20190205,0
Northeast,20190212,0
Northeast,20190219,0
Northeast,20190226,0
Northeast,20190305,0
Northeast,20190312,0
Northeast,20190319,0
Northeast,20190326,0
Northeast,20190402,0
Northeast,20190409,3
Northeast,20190416,0
Northeast,20190423,0
Northeast,20190430,0
Northeast,20190507,0
Northeast,20190514,0
Northeast,20190521,0
Northeast,20190528,0
Northeast,20190604,0
Northeast,20190611,0
Northeast,20190618,0
Northeast,20190625,0
Northeast,20190702,0
Northeast,20190709,0
Northeast,20190716,1
Northeast,20190723,0
Northeast,20190730,0
Northeast,20190806,3
Northeast,20190813,6
Northeast,20190820,7
Northeast,20190827,14
Northeast,20190903,7
Northeast,20190910,9
Northeast,20190917,22
Northeast,20190924,57
Northeast,20191001,62
Northeast,20191008,55
Northeast,20191015,65
Northeast,20191022,45
Northeast,20191029,30
Northeast,20191105,5
Northeast,20191112,3
Northeast,20191119,3
Northeast,20191126,2
Northeast,20191203,2
Northeast,20191210,1
Northeast,20191217,0
Northeast,20191224,0
Northeast,20191231,0
Northeast,20200107,0
Northeast,20200114,1
Northeast,20200121,2
Northeast,20200128,2
Northeast,20200204,2
Northeast,20200211,0
Northeast,20200218,0
Northeast,20200225,0
Northeast,20200303,0
Northeast,20200310,0
Northeast,20200317,6
Northeast,20200324,3
Northeast,20200331,0
Northeast,20200407,0
Northeast,20200414,0
Northeast,20200421,0
Northeast,20200428,0
Northeast,20200505,0
Northeast,20200512,0
Northeast,20200519,3
Northeast,20200526,5
Northeast,20200602,9
Northeast,20200609,31
Northeast,20200616,36
Northeast,20200623,58
Northeast,20200630,60
Northeast,20200707,106
Northeast,20200714,94
Northeast,20200721,98
Northeast,20200728,101
Northeast,20200804,96
Northeast,20200811,87
Northeast,20200818,101
Northeast,20200825,107
Northeast,20200901,91
Northeast,20200908,94
Northeast,20200915,104
Northeast,20200922,119
Northeast,20200929,146
Northeast,20201006,150
Northeast,20201013,147
Northeast,20201020,133
Northeast,20201027,131
Northeast,20201103,105
Northeast,20201110,106
Northeast,20201117,99
Northeast,20201124,94
Northeast,20201201,77
Northeast,20201208,61
Northeast,20201215,57
Northeast,20201222,57
Northeast,20201229,26
Northeast,20210105,24
Northeast,20210112,25
Northeast,20210119,25
Northeast,20210126,25
Northeast,20210202,23
Northeast,20210209,22
Northeast,20210216,22
Northeast,20210223,22
Northeast,20210302,22
Northeast,20210309,28
Northeast,20210316,29
Northeast,20210323,35
Northeast,20210330,46
Northeast,20210406,50
Northeast,20210413,63
Northeast,20210420,63
Northeast,20210427,68
Northeast,20210504,66
Northeast,20210511,27
Northeast,20210518,29
Northeast,20210525,50
Northeast,20210601,43
Northeast,20210608,53
Northeast,20210615,55
Northeast,20210622,62
Northeast,20210629,65
Northeast,20210706,64
Northeast,20210713,44
Northeast,20210720,36
Northeast,20210727,33
Northeast,20210803,39
Northeast,20210810,43
Northeast,20210817,43
Northeast,20210824,35
Northeast,20210831,37
Northeast,20210907,29
Northeast,20210914,22
Northeast,20210921,20
Northeast,20210928,14
Northeast,20211005,14
Northeast,20211012,19
Northeast,20211019,17
Northeast,20211026,17
Northeast,20211102,11
Northeast,20211109,11
Northeast,20211116,11
Northeast,20211123,11
Northeast,20211130,13
Northeast,20211207,14
Northeast,20211214,20
Northeast,20211221,26
South,20001226,66
South,20010102,63
South,20010109,66
South,20010116,66
South,20010123,53
South,20010130,49
South,20010206,47
South,20010213,45
South,20010220,36
South,20010227,34
South,20010306,31
South,20010313,31
South,20010320,29
South,20010327,28
South,20010403,29
South,20010410,33
South,20010417,36
South,20010424,37
South,20010501,47
South,20010508,64
South,20010515,65
South,20010522,64
South,20010529,64
South,20010605,56
South,20010612,44
South,20010619,64
South,20010626,75
South,20010703,73
South,20010710,84
South,20010717,101
South,20010724,126
South,20010731,152
South,20010807,162
South,20010814,131
South,20010821,123
South,20010828,116
South,20010904,91
South,20010911,79
South,20010918,74
South,20010925,67
South,20011002,67
South,20011009,68
South,20011016,62
South,20011023,78
South,20011030,86
South,20011106,95
South,20011113,100
South,20011120,91
South,20011127,86
South,20011204,84
South,20011211,76
South,20011218,75
South,20011225,79
South,20020101,78
South,20020108,80
South,20020115,80
South,20020122,78
South,20020129,75
South,20020205,62
South,20020212,54
South,20020219,56
South,20020226,60
South,20020305,64
South,20020312,85
South,20020319,79
South,20020326,80
South,20020402,74
South,20020409,67
South,20020416,60
South,20020423,72
South,20020430,69
South,20020507,86
South,20020514,117
South,20020521,116
South,20020528,115
South,20020604,111
South,20020611,118
South,20020618,110
South,20020625,120
South,20020702,102
South,20020709,89
South,20020716,79
South,20020723,78
South,20020730,57
South,20020806,42
South,20020813,45
South,20020820,36
South,20020827,38
South,20020903,54
South,20020910,62
South,20020917,66
South,20020924,48
South,20021001,67
South,20021008,62
South,20021015,48
South,20021022,44
South,20021029,24
South,20021105,19
South,20021112,17
South,20021119,17
South,20021126,17
South,20021203,17
South,20021210,16
South,20021217,16
South,20021224,16
South,20021231,13
South,20030107,15
South,20030114,15
South,20030121,13
South,20030128,14
South,20030204,13
South,20030211,14
South,20030218,13
South,20030225,8
South,20030304,7
South,20030311,20
South,20030318,19
South,20030325,20
South,20030401,25
South,20030408,30
South,20030415,40
South,20030422,39
South,20030429,75
South,20030506,93
South,20030513,118
South,20030520,140
South,20030527,132
South,20030603,144
South,20030610,131
South,20030617,90
South,20030624,77
South,20030701,56
South,20030708,32
South,20030715,55
South,20030722,62
South,20030729,82
South,20030805,93
South,20030812,101
South,20030819,101
South,20030826,104
South,20030902,79
South,20030909,78
South,20030916,61
South,20030923,62
South,20030930,51
South,20031007,45
South,20031014,46
South,20031021,52
South,20031028,61
South,20031104,70
South,20031111,85
South,20031118,75
South,20031125,71
South,20031202,66
South,20031209,72
South,20031216,71
South,20031223,75
South,20031230,77
South,20040106,98
South,20040113,95
South,20040120,72
South,20040127,67
South,20040203,67
South,20040210,67
South,20040217,67
South,20040224,61
South,20040302,45
South,20040309,33
South,20040316,29
South,20040323,30
South,20040330,32
South,20040406,28
South,20040413,21
South,20040420,29
South,20040427,17
South,20040504,13
South,20040511,16
South,20040518,16
South,20040525,47
South,20040601,60
South,20040608,52
South,20040615,45
South,20040622,26
South,20040629,18
South,20040706,18
South,20040713,15
South,20040720,17
South,20040727,10
South,20040803,10
South,20040810,6
South,20040817,2
South,20040824,1
South,20040831,1
South,20040907,1
South,20040914,5
South,20040921,10
South,20040928,14
South,20041005,26
South,20041012,4
South,20041019,2
South,20041026,2
South,20041102,0
South,20041109,0
South,20041116,0
South,20041123,0
South,20041130,0
South,20041207,0
South,20041214,0
South,20041221,0
South,20041228,0
South,20050104,0
South,20050111,0
South,20050118,0
South,20050125,0
South,20050201,0
South,20050208,0
South,20050215,0
South,20050222,0
South,20050301,0
South,20050308,3
South,20050315,4
South,20050322,5
South,20050329,4
South,20050405,8
South,20050412,9
South,20050419,11
South,20050426,27
South,20050503,64
South,20050510,68
South,20050517,65
South,20050524,78
South,20050531,76
South,20050607,84
South,20050614,84
South,20050621,80
South,20050628,120
South,20050705,133
South,20050712,119
South,20050719,112
South,20050726,108
South,20050802,103
South,20050809,90
South,20050816,80
South,20050823,80
South,20050830,70
South,20050906,69
South,20050913,85
South,20050920,79
South,20050927,47
South,20051004,60
South,20051011,62
South,20051018,60
South,20051025,89
South,20051101,110
South,20051108,132
South,20051115,142
South,20051122,141
South,20051129,149
South,20051206,165
South,20051213,175
South,20051220,179
South,20051227,177
South,20060103,189
South,20060110,209
South,20060117,221
South,20060124,223
South,20060131,220
South,20060207,230
South,20060214,225
South,20060221,227
South,20060228,234
South,20060307,238
South,20060314,243
South,20060321,215
South,20060328,209
South,20060404,210
South,20060411,224
South,20060418,247
South,20060425,250
South,20060502,221
South,20060509,167
South,20060516,162
South,20060523,169
South,20060530,190
South,20060606,211
South,20060613,231
South,20060620,225
South,20060627,221
South,20060704,226
South,20060711,220
South,20060718,243
South,20060725,266
South,20060801,265
South,20060808,279
South,20060815,276
South,20060822,278
South,20060829,255
South,20060905,230
South,20060912,223
South,20060919,178
South,20060926,166
South,20061003,168
South,20061010,178
South,20061017,154
South,20061024,141
South,20061031,135
South,20061107,117
South,20061114,118
South,20061121,123
South,20061128,131
South,20061205,127
South,20061212,131
South,20061219,144
South,20061226,138
South,20070102,130
South,20070109,116
South,20070116,103
South,20070123,78
South,20070130,74
South,20070206,77
South,20070213,82
South,20070220,81
South,20070227,82
South,20070306,91
South,20070313,94
South,20070320,96
South,20070327,100
South,20070403,61
South,20070410,65
South,20070417,47
South,20070424,57
South,20070501,57
South,20070508,57
South,20070515,59
South,20070522,63
South,20070529,69
South,20070605,74
South,20070612,74
South,20070619,74
South,20070626,70
South,20070703,65
South,20070710,47
South,20070717,44
South,20070724,43
South,20070731,45
South,20070807,49
South,20070814,61
South,20070821,77
South,20070828,80
South,20070904,77
South,20070911,63
South,20070918,56
South,20070925,56
South,20071002,58
South,20071009,60
South,20071016,69
South,20071023,48
South,20071030,33
South,20071106,45
South,20071113,65
South,20071120,80
South,20071127,56
South,20071204,70
South,20071211,65
South,20071218,55
South,20071225,55
South,20080101,65
South,20080108,84
South,20080115,93
South,20080122,86
South,20080129,95
South,20080205,102
South,20080212,112
South,20080219,101
South,20080226,99
South,20080304,100
South,20080311,93
South,20080318,96
South,20080325,82
South,20080401,89
South,20080408,94
South,20080415,96
South,20080422,97
South,20080429,103
South,20080506,90
South,20080513,85
South,20080520,74
South,20080527,80
South,20080603,84
South,20080610,114
South,20080617,155
South,20080624,155
South,20080701,153
South,20080708,149
South,20080715,147
South,20080722,153
South,20080729,150
South,20080805,154
South,20080812,142
South,20080819,110
South,20080826,84
South,20080902,74
South,20080909,65
South,20080916,51
South,20080923,53
South,20080930,57
South,20081007,58
South,20081014,51
South,20081021,52
South,20081028,60
South,20081104,74
South,20081111,66
South,20081118,64
South,20081125,73
South,20081202,79
South,20081209,84
South,20081216,77
South,20081223,83
South,20081230,73
South,20090106,78
South,20090113,101
South,20090120,106
South,20090127,136
South,20090203,147
South,20090210,153
South,20090217,143
South,20090224,148
South,20090303,167
South,20090310,180
South,20090317,169
South,20090324,175
South,20090331,152
South,20090407,151
South,20090414,137
South,20090421,123
South,20090428,117
South,20090505,102
South,20090512,101
South,20090519,95
South,20090526,88
South,20090602,87
South,20090609,99
South,20090616,100
South,20090623,100
South,20090630,115
South,20090707,114
South,20090714,127
South,20090721,121
South,20090728,113
South,20090804,96
South,20090811,94
South,20090818,94
South,20090825,94
South,20090901,91
South,20090908,88
South,20090915,63
South,20090922,59
South,20090929,54
South,20091006,41
South,20091013,37
South,20091020,39
South,20091027,28
South,20091103,27
South,20091110,27
South,20091117,27
South,20091124,29
South,20091201,28
South,20091208,24
South,20091215,21
South,20091222,19
South,20091229,18
South,20100105,18
South,20100112,18
South,20100119,17
South,20100126,17
South,20100202,10
South,20100209,4
South,20100216,3
South,20100223,3
South,20100302,2
South,20100309,8
South,20100316,2
South,20100323,2
South,20100330,4
South,20100406,10
South,20100413,17
South,20100420,19
South,20100427,18
South,20100504,23
South,20100511,31
South,20100518,25
South,20100525,26
South,20100601,41
South,20100608,38
South,20100615,29
South,20100622,56
South,20100629,52
South,20100706,42
South,20100713,42
South,20100720,45
South,20100727,44
South,20100803,44
South,20100810,44
South,20100817,50
South,20100824,55
South,20100831,76
South,20100907,66
South,20100914,53
South,20100921,61
South,20100928,73
South,20101005,75
South,20101012,93
South,20101019,117
South,20101026,116
South,20101102,125
South,20101109,120
South,20101116,122
South,20101123,123
South,20101130,137
South,20101207,165
South,20101214,171
South,20101221,193
South,20101228,204
South,20110104,190
South,20110111,181
South,20110118,180
South,20110125,185
South,20110201,182
South,20110208,184
South,20110215,190
South,20110222,219
South,20110301,219
South,20110308,223
South,20110315,220
South,20110322,239
South,20110329,260
South,20110405,274
South,20110412,278
South,20110419,290
South,20110426,275
South,20110503,274
South,20110510,285
South,20110517,281
South,20110524,280
South,20110531,286
South,20110607,302
South,20110614,309
South,20110621,325
South,20110628,339
South,20110705,344
South,20110712,355
South,20110719,349
South,20110726,361
South,20110802,367
South,20110809,370
South,20110816,364
South,20110823,368
South,20110830,379
South,20110906,344
South,20110913,349
South,20110920,346
South,20110927,346
South,20111004,348
South,20111011,345
South,20111018,347
South,20111025,344
South,20111101,342
South,20111108,345
South,20111115,338
South,20111122,318
South,20111129,291
South,20111206,274
South,20111213,275
South,20111220,265
South,20111227,254
South,20120103,255
South,20120110,244
South,20120117,240
South,20120124,240
South,20120131,229
South,20120207,216
South,20120214,213
South,20120221,190
South,20120228,191
South,20120306,196
South,20120313,184
South,20120320,161
South,20120327,146
South,20120403,140
South,20120410,137
South,20120417,128
South,20120424,127
South,20120501,135
South,20120508,133
South,20120515,113
South,20120522,135
South,20120529,151
South,20120605,153
South,20120612,142
South,20120619,160
South,20120626,192
South,20120703,206
South,20120710,218
South,20120717,206
South,20120724,215
South,20120731,220
South,20120807,228
South,20120814,237
South,20120821,230
South,20120828,231
South,20120904,225
South,20120911,231
South,20120918,227
South,20120925,233
South,20121002,200
South,20121009,194
South,20121016,187
South,20121023,188
South,20121030,187
South,20121106,191
South,20121113,195
South,20121120,211
South,20121127,223
South,20121204,235
South,20121211,238
South,20121218,238
South,20121225,239
South,20130101,237
South,20130108,232
South,20130115,201
South,20130122,198
South,20130129,199
South,20130205,196
South,20130212,193
South,20130219,192
South,20130226,182
South,20130305,187
South,20130312,182
South,20130319,198
South,20130326,203
South,20130402,207
South,20130409,199
South,20130416,199
South,20130423,196
South,20130430,192
South,20130507,196
South,20130514,191
South,20130521,189
South,20130528,179
South,20130604,175
South,20130611,170
South,20130618,165
South,20130625,165
South,20130702,177
South,20130709,196
South,20130716,203
South,20130723,202
South,20130730,187
South,20130806,189
South,20130813,180
South,20130820,177
South,20130827,187
South,20130903,190
South,20130910,203
South,20130917,213
South,20130924,172
South,20131001,145
South,20131008,144
South,20131015,130
South,20131022,126
South,20131029,122
South,20131105,110
South,20131112,110
South,20131119,112
South,20131126,95
South,20131203,93
South,20131210,91
South,20131217,95
South,20131224,91
South,20131231,89
South,20140107,89
South,20140114,93
South,20140121,99
South,20140128,112
South,20140204,122
South,20140211,122
South,20140218,122
South,20140225,141
South,20140304,137
South,20140311,139
South,20140318,139
South,20140325,156
South,20140401,159
South,20140408,152
South,20140415,159
South,20140422,171
South,20140429,185
South,20140506,215
South,20140513,197
South,20140520,201
South,20140527,184
South,20140603,178
South,20140610,168
South,20140617,165
South,20140624,157
South,20140701,149
South,20140708,150
South,20140715,149
South,20140722,135
South,20140729,134
South,20140805,129
South,20140812,128
South,20140819,129
South,20140826,134
